ox/red	time/s	Ecell/V	I/mA	
0	8.100000384729356E+003	2.0952318E+000	0.0000000E+000
0	8.160000387579203E+003	2.0972793E+000	0.0000000E+000
0	8.220000390429050E+003	2.0992875E+000	0.0000000E+000
0	8.280000393278897E+003	2.1012566E+000	0.0000000E+000
0	8.340000396128744E+003	2.1031466E+000	0.0000000E+000
0	8.400000398978591E+003	2.1051943E+000	0.0000000E+000
0	8.460000401828438E+003	2.1072419E+000	0.0000000E+000
0	8.520000404678285E+003	2.1090927E+000	0.0000000E+000
0	8.580000407528132E+003	2.1111009E+000	0.0000000E+000
0	8.640000410377979E+003	2.1131091E+000	0.0000000E+000
0	8.700000413227826E+003	2.1150386E+000	0.0000000E+000
0	8.760000416077673E+003	2.1168892E+000	0.0000000E+000
0	8.820000418927521E+003	2.1188188E+000	0.0000000E+000
0	8.880000421777368E+003	2.1206696E+000	0.0000000E+000
0	8.940000424627215E+003	2.1226778E+000	0.0000000E+000
0	9.000000427477062E+003	2.1246467E+000	0.0000000E+000
0	9.060000430326909E+003	2.1264975E+000	0.0000000E+000
0	9.120000433176756E+003	2.1284270E+000	0.0000000E+000
0	9.180000436026603E+003	2.1301990E+000	0.0000000E+000
0	9.240000438876450E+003	2.1321285E+000	0.0000000E+000
0	9.300000441726297E+003	2.1340187E+000	0.0000000E+000
0	9.360000444576144E+003	2.1359479E+000	0.0000000E+000
0	9.420000447425991E+003	2.1378381E+000	0.0000000E+000
0	9.480000450275838E+003	2.1396101E+000	0.0000000E+000
0	9.540000453125685E+003	2.1414609E+000	0.0000000E+000
0	9.600000455975533E+003	2.1432722E+000	0.0000000E+000
0	9.660000458825380E+003	2.1450837E+000	0.0000000E+000
0	9.720000461675227E+003	2.1469738E+000	0.0000000E+000
0	9.780000464525074E+003	2.1487458E+000	0.0000000E+000
0	9.840000467374921E+003	2.1505570E+000	0.0000000E+000
0	9.900000470224768E+003	2.1523292E+000	0.0000000E+000
0	9.960000473074615E+003	2.1541798E+000	0.0000000E+000
0	1.002000047592446E+004	2.1559911E+000	0.0000000E+000
0	1.008000047877431E+004	2.1577239E+000	0.0000000E+000
0	1.014000048162416E+004	2.1595745E+000	0.0000000E+000
0	1.020000048447400E+004	2.1612678E+000	0.0000000E+000
