ox/red	time/s	Ecell/V	I/mA	
0	7.680000364780426E+003	1.7961267E+000	0.0000000E+000
0	7.740000367630273E+003	1.7983712E+000	0.0000000E+000
0	7.800000370480120E+003	1.8006945E+000	0.0000000E+000
0	7.860000373329967E+003	1.8028996E+000	0.0000000E+000
0	7.920000376179814E+003	1.8051047E+000	0.0000000E+000
0	7.980000379029661E+003	1.8073885E+000	0.0000000E+000
0	8.040000381879509E+003	1.8095150E+000	0.0000000E+000
0	8.100000384729356E+003	1.8116413E+000	0.0000000E+000
0	8.160000387579203E+003	1.8138858E+000	0.0000000E+000
0	8.220000390429050E+003	1.8158940E+000	0.0000000E+000
0	8.280000393278897E+003	1.8179810E+000	0.0000000E+000
0	8.340000396128744E+003	1.8200287E+000	0.0000000E+000
0	8.400000398978591E+003	1.8220762E+000	0.0000000E+000
0	8.460000401828438E+003	1.8240845E+000	0.0000000E+000
0	8.520000404678285E+003	1.8260927E+000	0.0000000E+000
0	8.580000407528132E+003	1.8280221E+000	0.0000000E+000
0	8.640000410377979E+003	1.8301091E+000	0.0000000E+000
0	8.700000413227826E+003	1.8319993E+000	0.0000000E+000
0	8.760000416077673E+003	1.8339682E+000	0.0000000E+000
0	8.820000418927521E+003	1.8358582E+000	0.0000000E+000
0	8.880000421777368E+003	1.8376696E+000	0.0000000E+000
0	8.940000424627215E+003	1.8395203E+000	0.0000000E+000
0	9.000000427477062E+003	1.8414497E+000	0.0000000E+000
0	9.060000430326909E+003	1.8432217E+000	0.0000000E+000
0	9.120000433176756E+003	1.8449937E+000	0.0000000E+000
0	9.180000436026603E+003	1.8468838E+000	0.0000000E+000
0	9.240000438876450E+003	1.8486164E+000	0.0000000E+000
0	9.300000441726297E+003	1.8502703E+000	0.0000000E+000
0	9.360000444576144E+003	1.8521997E+000	0.0000000E+000
0	9.420000447425991E+003	1.8539717E+000	0.0000000E+000
0	9.480000450275838E+003	1.8557436E+000	0.0000000E+000
0	9.540000453125685E+003	1.8574762E+000	0.0000000E+000
0	9.600000455975533E+003	1.8592482E+000	0.0000000E+000
0	9.660000458825380E+003	1.8608626E+000	0.0000000E+000
0	9.720000461675227E+003	1.8627921E+000	0.0000000E+000
0	9.780000464525074E+003	1.8645641E+000	0.0000000E+000
0	9.840000467374921E+003	1.8663754E+000	0.0000000E+000
0	9.900000470224768E+003	1.8680687E+000	0.0000000E+000
0	9.960000473074615E+003	1.8699194E+000	0.0000000E+000
0	1.002000047592446E+004	1.8717701E+000	0.0000000E+000
0	1.008000047877431E+004	1.8735027E+000	0.0000000E+000
0	1.014000048162416E+004	1.8752747E+000	0.0000000E+000
0	1.020000048447400E+004	1.8770860E+000	0.0000000E+000
0	1.026000048732385E+004	1.8788580E+000	0.0000000E+000
0	1.032000049017370E+004	1.8805512E+000	0.0000000E+000
0	1.038000049302354E+004	1.8823625E+000	0.0000000E+000
0	1.044000049587339E+004	1.8842527E+000	0.0000000E+000
0	1.050000049872324E+004	1.8860639E+000	0.0000000E+000
0	1.056000050157309E+004	1.8877178E+000	0.0000000E+000
0	1.062000050442293E+004	1.8894110E+000	0.0000000E+000
0	1.068000050727278E+004	1.8912617E+000	0.0000000E+000
0	1.074000051012263E+004	1.8928761E+000	0.0000000E+000
0	1.080000051297247E+004	1.8946875E+000	0.0000000E+000
0	1.086000051582232E+004	1.8963020E+000	0.0000000E+000
0	1.092000051867217E+004	1.8980346E+000	0.0000000E+000
0	1.098000052152202E+004	1.8997278E+000	0.0000000E+000
0	1.104000052437186E+004	1.9013816E+000	0.0000000E+000
0	1.110000052722171E+004	1.9030749E+000	0.0000000E+000
0	1.116000053007156E+004	1.9047681E+000	0.0000000E+000
0	1.122000053292140E+004	1.9063431E+000	0.0000000E+000
0	1.128000053577125E+004	1.9079182E+000	0.0000000E+000
0	1.134000053862110E+004	1.9095327E+000	0.0000000E+000
0	1.140000054147094E+004	1.9111866E+000	0.0000000E+000
0	1.146000054432079E+004	1.9128010E+000	0.0000000E+000
